id,time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),city,snowfall,precipitation,rain_sum (mm),class
11401,2020-12-26 00:00:00,30.7,23.0,37.6,27.9,2020-12-26 18:13:16,2020-12-27 06:00:41,7.7,24.8,202.18672,9.64,T,,,26.100004,Hujan Sedang
11402,2020-12-27 00:00:00,28.5,22.5,33.4,26.4,2020-12-27 18:13:45,2020-12-28 06:01:13,10.5,22.3,180.38715,9.01,T,,,9.300001,Hujan Sedang
11403,2020-12-28 00:00:00,30.9,21.9,37.0,26.1,2020-12-28 18:14:13,2020-12-29 06:01:44,7.6,21.2,190.13776,16.6,T,,,1.0,Hujan Ringan
11404,2020-12-29 00:00:00,31.3,23.0,36.6,27.7,2020-12-29 18:14:42,2020-12-30 06:02:16,7.1,16.6,180.66106,11.18,T,,,31.2,Hujan Lebat
11405,2020-12-30 00:00:00,28.4,23.3,33.9,27.7,2020-12-30 18:15:10,2020-12-31 06:02:48,9.8,18.0,169.54521,7.15,T,,,32.899998,Hujan Lebat
11406,2020-12-31 00:00:00,31.1,23.3,37.5,27.6,2020-12-31 18:15:37,2021-01-01 06:03:19,8.4,20.9,162.14961,10.25,T,,,18.8,Hujan Sedang
11407,2021-01-01 00:00:00,30.7,23.3,37.4,28.5,2021-01-01 18:16:04,2021-01-02 06:03:50,6.1,19.1,209.60437,10.48,T,,,4.2999997,Hujan Ringan
11408,2021-01-02 00:00:00,32.7,23.4,39.6,27.6,2021-01-02 18:16:30,2021-01-03 06:04:21,9.0,19.1,187.5708,14.46,T,,,12.4,Hujan Sedang
11409,2021-01-03 00:00:00,32.5,23.9,38.6,28.7,2021-01-03 18:16:55,2021-01-04 06:04:52,13.0,27.7,175.12083,11.93,T,,,87.700005,Hujan Sangat Lebat
11410,2021-01-04 00:00:00,28.3,22.3,34.1,26.7,2021-01-04 18:17:19,2021-01-05 06:05:22,13.0,30.2,182.94502,6.33,T,,,22.8,Hujan Sedang
11411,2021-01-05 00:00:00,31.1,22.6,37.7,26.9,2021-01-05 18:17:43,2021-01-06 06:05:51,6.2,19.8,200.64708,9.27,T,,,177.40001,Hujan Sangat Lebat
11412,2021-01-06 00:00:00,28.8,22.8,34.2,26.9,2021-01-06 18:18:05,2021-01-07 06:06:20,8.0,22.0,174.89224,8.93,T,,,12.4,Hujan Sedang
11413,2021-01-07 00:00:00,31.4,23.1,39.3,27.2,2021-01-07 18:18:26,2021-01-08 06:06:48,8.6,24.8,184.28053,14.54,T,,,2.8000002,Hujan Ringan
11414,2021-01-08 00:00:00,32.7,23.1,39.3,28.1,2021-01-08 18:18:46,2021-01-09 06:07:15,7.1,17.6,185.38918,12.31,T,,,22.2,Hujan Sedang
11415,2021-01-09 00:00:00,28.2,23.4,35.0,27.7,2021-01-09 18:19:06,2021-01-10 06:07:42,12.4,20.5,176.67465,8.79,T,,,5.9,Hujan Ringan
11416,2021-01-10 00:00:00,30.7,23.2,35.8,28.0,2021-01-10 18:19:25,2021-01-11 06:08:09,13.7,33.5,188.23312,13.08,T,,,1.3000001,Hujan Ringan
11417,2021-01-11 00:00:00,33.8,23.2,40.4,27.7,2021-01-11 18:19:44,2021-01-12 06:08:36,7.6,27.0,180.0,13.73,T,,,35.3,Hujan Lebat
11418,2021-01-12 00:00:00,31.2,24.0,37.8,29.0,2021-01-12 18:20:02,2021-01-13 06:09:03,8.3,19.8,177.86137,10.76,T,,,9.9,Hujan Sedang
11419,2021-01-13 00:00:00,31.5,23.8,38.5,28.6,2021-01-13 18:20:20,2021-01-14 06:09:30,8.6,20.2,185.25768,13.69,T,,,3.7,Hujan Ringan
11420,2021-01-14 00:00:00,31.5,23.3,37.6,28.5,2021-01-14 18:20:37,2021-01-15 06:09:56,5.8,17.3,193.24052,14.33,T,,,6.4000006,Hujan Ringan
11421,2021-01-15 00:00:00,33.2,23.6,39.8,28.0,2021-01-15 18:20:53,2021-01-16 06:10:23,12.3,28.8,170.75064,13.37,T,,,21.8,Hujan Sedang
11422,2021-01-16 00:00:00,32.3,23.7,39.1,27.8,2021-01-16 18:21:09,2021-01-17 06:10:48,10.2,27.7,193.96095,13.44,T,,,3.8999999,Hujan Ringan
11423,2021-01-17 00:00:00,31.9,22.8,38.0,27.5,2021-01-17 18:21:23,2021-01-18 06:11:14,6.9,22.3,156.62318,12.26,T,,,13.700002,Hujan Sedang
11424,2021-01-18 00:00:00,30.6,23.4,37.1,28.2,2021-01-18 18:21:38,2021-01-19 06:11:39,6.1,17.6,166.60748,12.53,T,,,5.4999995,Hujan Ringan
11425,2021-01-19 00:00:00,33.4,22.9,39.6,27.3,2021-01-19 18:21:51,2021-01-20 06:12:03,5.4,19.8,165.59328,13.91,T,,,0.6,Hujan Ringan
11426,2021-01-20 00:00:00,32.5,23.1,38.8,27.8,2021-01-20 18:22:03,2021-01-21 06:12:27,5.2,17.3,19.093512,13.65,T,,,3.6999998,Hujan Ringan
11427,2021-01-21 00:00:00,32.6,24.4,38.8,29.8,2021-01-21 18:22:15,2021-01-22 06:12:50,6.6,15.8,32.619225,14.9,T,,,1.1,Hujan Ringan
11428,2021-01-22 00:00:00,32.0,24.1,38.9,29.0,2021-01-22 18:22:25,2021-01-23 06:13:13,9.5,32.0,125.19399,14.76,T,,,3.8,Hujan Ringan
11429,2021-01-23 00:00:00,33.2,23.4,39.8,28.1,2021-01-23 18:22:35,2021-01-24 06:13:35,9.1,27.7,184.52084,17.22,T,,,31.0,Hujan Lebat
11430,2021-01-24 00:00:00,30.8,23.7,37.8,28.7,2021-01-24 18:22:44,2021-01-25 06:13:56,8.0,27.7,343.96,14.84,T,,,0.2,Tidak Hujan
11431,2021-01-25 00:00:00,33.6,24.2,40.4,29.5,2021-01-25 18:22:51,2021-01-26 06:14:16,6.8,23.0,155.63754,13.74,T,,,4.3999996,Hujan Ringan
11432,2021-01-26 00:00:00,33.1,24.1,39.3,28.8,2021-01-26 18:22:58,2021-01-27 06:14:35,8.0,20.5,161.91643,12.9,T,,,2.7,Hujan Ringan
11433,2021-01-27 00:00:00,32.0,23.9,38.1,28.2,2021-01-27 18:23:03,2021-01-28 06:14:54,9.5,19.1,167.0674,11.89,T,,,0.8000001,Hujan Ringan
11434,2021-01-28 00:00:00,31.6,24.0,38.6,28.7,2021-01-28 18:23:08,2021-01-29 06:15:11,7.6,19.4,1.5911657,11.22,T,,,37.2,Hujan Lebat
11435,2021-01-29 00:00:00,31.9,24.4,37.8,29.6,2021-01-29 18:23:11,2021-01-30 06:15:28,9.2,24.1,342.26727,15.15,T,,,5.1,Hujan Ringan
11436,2021-01-30 00:00:00,31.7,24.9,37.7,30.0,2021-01-30 18:23:13,2021-01-31 06:15:44,7.8,23.8,348.45752,12.84,T,,,1.0,Hujan Ringan
11437,2021-01-31 00:00:00,32.8,23.4,38.3,27.9,2021-01-31 18:23:15,2021-02-01 06:16:00,8.7,19.1,56.611465,15.31,T,,,0.0,Tidak Hujan
11438,2021-02-01 00:00:00,32.4,23.5,38.8,28.0,2021-02-01 18:23:15,2021-02-02 06:16:15,6.0,19.1,193.39255,12.86,T,,,2.9999998,Hujan Ringan
11439,2021-02-02 00:00:00,31.5,23.8,37.9,29.0,2021-02-02 18:23:15,2021-02-03 06:16:29,5.0,19.8,102.03057,10.15,T,,,2.0,Hujan Ringan
11440,2021-02-03 00:00:00,32.6,24.6,38.3,29.5,2021-02-03 18:23:13,2021-02-04 06:16:42,9.3,18.7,4.3085837,12.73,T,,,0.0,Tidak Hujan
11441,2021-02-04 00:00:00,31.3,24.1,37.7,28.6,2021-02-04 18:23:11,2021-02-05 06:16:55,9.4,23.0,19.96727,11.56,T,,,0.4,Tidak Hujan
11442,2021-02-05 00:00:00,33.3,24.8,39.5,30.2,2021-02-05 18:23:08,2021-02-06 06:17:07,8.7,22.0,7.093593,15.65,T,,,0.0,Tidak Hujan
11443,2021-02-06 00:00:00,34.4,24.5,40.9,30.1,2021-02-06 18:23:03,2021-02-07 06:17:19,4.4,16.9,237.15494,15.85,T,,,2.2,Hujan Ringan
11444,2021-02-07 00:00:00,33.0,24.2,40.3,29.4,2021-02-07 18:22:59,2021-02-08 06:17:30,6.0,16.6,114.77512,12.06,T,,,3.8000002,Hujan Ringan
11445,2021-02-08 00:00:00,29.9,24.0,37.6,29.3,2021-02-08 18:22:53,2021-02-09 06:17:40,5.7,22.7,149.90587,8.48,T,,,79.899994,Hujan Sangat Lebat
11446,2021-02-09 00:00:00,29.7,24.2,38.0,29.5,2021-02-09 18:22:46,2021-02-10 06:17:50,9.1,16.9,193.11346,10.11,T,,,5.6999993,Hujan Ringan
11447,2021-02-10 00:00:00,32.8,23.4,39.8,28.3,2021-02-10 18:22:39,2021-02-11 06:17:59,6.3,20.5,249.39368,19.85,T,,,7.8999996,Hujan Ringan
11448,2021-02-11 00:00:00,33.0,23.6,40.5,28.8,2021-02-11 18:22:31,2021-02-12 06:18:07,6.1,20.9,237.1639,19.56,T,,,1.3000001,Hujan Ringan
11449,2021-02-12 00:00:00,33.2,23.7,41.4,28.6,2021-02-12 18:22:22,2021-02-13 06:18:15,6.9,20.9,196.3702,17.99,T,,,5.8,Hujan Ringan
11450,2021-02-13 00:00:00,31.6,23.4,37.8,28.3,2021-02-13 18:22:13,2021-02-14 06:18:22,6.5,25.9,196.15547,14.64,T,,,9.2,Hujan Sedang
11451,2021-02-14 00:00:00,31.3,23.2,37.9,28.2,2021-02-14 18:22:03,2021-02-15 06:18:29,4.0,22.3,232.5613,14.49,T,,,13.599998,Hujan Sedang
11452,2021-02-15 00:00:00,31.6,24.3,38.3,29.7,2021-02-15 18:21:52,2021-02-16 06:18:35,7.6,18.4,239.10265,15.9,T,,,4.6000004,Hujan Ringan
11453,2021-02-16 00:00:00,32.3,22.9,38.8,26.9,2021-02-16 18:21:41,2021-02-17 06:18:40,8.9,20.5,189.10905,15.94,T,,,5.8,Hujan Ringan
11454,2021-02-17 00:00:00,32.4,24.3,39.6,29.5,2021-02-17 18:21:29,2021-02-18 06:18:45,7.2,20.9,200.67455,13.22,T,,,8.7,Hujan Sedang
11455,2021-02-18 00:00:00,28.4,23.0,34.5,27.1,2021-02-18 18:21:16,2021-02-19 06:18:49,8.0,23.0,191.57692,8.35,T,,,10.0,Hujan Sedang
11456,2021-02-19 00:00:00,28.3,23.1,34.1,28.0,2021-02-19 18:21:01,2021-02-20 06:18:52,8.9,20.9,179.81696,6.77,T,,,34.0,Hujan Lebat
11457,2021-02-20 00:00:00,30.5,22.3,38.8,26.1,2021-02-20 18:20:46,2021-02-21 06:18:54,5.1,24.5,228.73149,15.61,T,,,17.8,Hujan Sedang
11458,2021-02-21 00:00:00,32.2,23.0,39.9,27.8,2021-02-21 18:20:30,2021-02-22 06:18:55,4.8,22.3,228.60454,18.98,T,,,10.000001,Hujan Sedang
11459,2021-02-22 00:00:00,31.3,23.6,38.1,29.0,2021-02-22 18:20:13,2021-02-23 06:18:56,5.9,23.8,261.77728,16.9,T,,,4.4999995,Hujan Ringan
11460,2021-02-23 00:00:00,32.9,23.2,39.3,28.1,2021-02-23 18:19:55,2021-02-24 06:18:56,5.4,18.4,122.319626,15.39,T,,,25.199999,Hujan Sedang
11461,2021-02-24 00:00:00,30.7,24.3,37.2,29.4,2021-02-24 18:19:37,2021-02-25 06:18:56,9.4,18.0,348.19757,12.93,T,,,0.5,Hujan Ringan
11462,2021-02-25 00:00:00,33.9,24.9,39.5,30.1,2021-02-25 18:19:18,2021-02-26 06:18:55,8.4,21.2,41.478443,15.39,T,,,0.6,Hujan Ringan
11463,2021-02-26 00:00:00,32.2,25.1,38.9,30.9,2021-02-26 18:18:58,2021-02-27 06:18:53,7.2,15.1,182.309,14.5,T,,,0.8,Hujan Ringan
11464,2021-02-27 00:00:00,33.3,24.5,41.4,30.3,2021-02-27 18:18:38,2021-02-28 06:18:51,6.4,22.3,201.0839,15.66,T,,,8.699999,Hujan Sedang
11465,2021-02-28 00:00:00,33.0,24.6,41.2,30.1,2021-02-28 18:18:17,2021-03-01 06:18:49,5.7,22.3,242.0629,16.68,T,,,9.999999,Hujan Sedang
11466,2021-03-01 00:00:00,31.2,23.5,38.5,28.3,2021-03-01 18:17:55,2021-03-02 06:18:46,7.0,19.1,198.26799,11.3,T,,,17.6,Hujan Sedang
11467,2021-03-02 00:00:00,29.8,23.2,35.2,27.8,2021-03-02 18:17:34,2021-03-03 06:18:43,9.3,27.0,191.62933,10.77,T,,,14.7,Hujan Sedang
11468,2021-03-03 00:00:00,33.2,23.7,40.5,28.9,2021-03-03 18:17:11,2021-03-04 06:18:39,7.0,29.2,218.56532,16.0,T,,,0.0,Tidak Hujan
11469,2021-03-04 00:00:00,32.3,23.4,39.0,28.8,2021-03-04 18:16:49,2021-03-05 06:18:35,6.4,24.5,290.5561,17.42,T,,,2.6000001,Hujan Ringan
11470,2021-03-05 00:00:00,34.2,23.3,42.8,27.2,2021-03-05 18:16:26,2021-03-06 06:18:31,9.1,26.6,342.68616,20.88,T,,,0.3,Hujan Ringan
11471,2021-03-06 00:00:00,32.4,23.9,38.6,28.7,2021-03-06 18:16:04,2021-03-07 06:18:27,8.8,25.2,7.5194554,20.66,T,,,0.0,Tidak Hujan
11472,2021-03-07 00:00:00,33.4,24.9,39.4,30.1,2021-03-07 18:15:41,2021-03-08 06:18:23,8.7,28.1,355.52682,17.04,T,,,0.2,Hujan Ringan
11473,2021-03-08 00:00:00,31.6,24.5,39.2,29.5,2021-03-08 18:15:18,2021-03-09 06:18:18,9.8,26.3,154.79889,11.5,T,,,25.2,Hujan Sedang
11474,2021-03-09 00:00:00,30.0,22.9,35.4,27.8,2021-03-09 18:14:55,2021-03-10 06:18:14,7.3,19.8,192.0071,11.34,T,,,0.6,Hujan Ringan
11475,2021-03-10 00:00:00,32.9,23.6,39.9,28.3,2021-03-10 18:14:31,2021-03-11 06:18:08,8.7,28.8,202.43848,17.43,T,,,6.9,Hujan Ringan
11476,2021-03-11 00:00:00,30.9,22.6,35.6,26.5,2021-03-11 18:14:06,2021-03-12 06:18:02,12.0,33.1,196.50856,14.73,T,,,8.400001,Hujan Sedang
11477,2021-03-12 00:00:00,31.8,23.0,37.3,28.0,2021-03-12 18:13:41,2021-03-13 06:17:56,10.5,34.2,231.59668,18.36,T,,,11.699999,Hujan Sedang
11478,2021-03-13 00:00:00,30.8,23.8,37.3,29.2,2021-03-13 18:13:15,2021-03-14 06:17:49,8.4,20.9,345.40332,18.89,T,,,0.5,Hujan Ringan
11479,2021-03-14 00:00:00,33.4,23.0,40.6,27.8,2021-03-14 18:12:49,2021-03-15 06:17:42,7.7,22.0,269.2152,19.76,T,,,6.5,Hujan Ringan
11480,2021-03-15 00:00:00,34.2,23.7,39.5,28.8,2021-03-15 18:12:22,2021-03-16 06:17:34,7.2,22.3,308.65982,20.54,T,,,1.2,Hujan Ringan
11481,2021-03-16 00:00:00,32.1,23.6,39.5,28.9,2021-03-16 18:11:55,2021-03-17 06:17:26,5.8,19.1,207.8103,19.58,T,,,1.2,Hujan Ringan
11482,2021-03-17 00:00:00,33.7,23.4,39.9,28.2,2021-03-17 18:11:28,2021-03-18 06:17:18,6.5,20.9,192.15086,14.13,T,,,11.299999,Hujan Sedang
11483,2021-03-18 00:00:00,33.0,23.4,38.2,28.1,2021-03-18 18:11:00,2021-03-19 06:17:10,6.7,24.1,215.02237,13.58,T,,,12.4,Hujan Sedang
11484,2021-03-19 00:00:00,29.9,23.6,36.2,28.6,2021-03-19 18:10:32,2021-03-20 06:17:01,5.5,17.3,257.00537,11.49,T,,,15.2,Hujan Sedang
11485,2021-03-20 00:00:00,32.8,22.8,39.4,27.5,2021-03-20 18:10:04,2021-03-21 06:16:52,7.1,20.5,257.1593,18.4,T,,,26.1,Hujan Sedang
11486,2021-03-21 00:00:00,30.5,22.7,36.0,27.2,2021-03-21 18:09:36,2021-03-22 06:16:44,5.2,18.7,321.80124,15.43,T,,,0.3,Hujan Ringan
11487,2021-03-22 00:00:00,32.1,23.3,39.2,28.0,2021-03-22 18:09:08,2021-03-23 06:16:35,7.1,20.5,226.31677,15.73,T,,,16.2,Hujan Sedang
11488,2021-03-23 00:00:00,30.7,22.7,37.0,27.2,2021-03-23 18:08:40,2021-03-24 06:16:26,8.3,25.9,194.94484,17.89,T,,,29.0,Hujan Lebat
11489,2021-03-24 00:00:00,34.7,24.0,40.6,29.4,2021-03-24 18:08:13,2021-03-25 06:16:17,7.3,17.6,294.4155,23.04,T,,,0.0,Tidak Hujan
11490,2021-03-25 00:00:00,33.8,24.0,40.5,28.8,2021-03-25 18:07:45,2021-03-26 06:16:09,4.9,17.6,224.7121,16.0,T,,,3.3,Hujan Ringan
11491,2021-03-26 00:00:00,32.4,23.7,37.6,28.6,2021-03-26 18:07:18,2021-03-27 06:16:01,7.9,19.8,185.51138,15.55,T,,,5.2999997,Hujan Ringan
11492,2021-03-27 00:00:00,32.1,23.4,39.8,28.1,2021-03-27 18:06:51,2021-03-28 06:15:53,8.0,22.0,190.47955,9.23,T,,,71.899994,Hujan Sangat Lebat
11493,2021-03-28 00:00:00,31.3,23.6,37.1,28.6,2021-03-28 18:06:24,2021-03-29 06:15:45,6.1,18.0,206.56499,10.67,T,,,66.6,Hujan Sangat Lebat
11494,2021-03-29 00:00:00,29.3,24.5,36.0,29.6,2021-03-29 18:05:58,2021-03-30 06:15:38,5.9,20.9,197.25519,9.54,T,,,54.200005,Hujan Sangat Lebat
11495,2021-03-30 00:00:00,30.4,23.9,37.1,29.1,2021-03-30 18:05:32,2021-03-31 06:15:30,8.7,19.1,165.79327,12.31,T,,,22.2,Hujan Sedang
11496,2021-03-31 00:00:00,32.5,24.6,40.4,30.3,2021-03-31 18:05:05,2021-04-01 06:15:22,6.9,22.3,185.49222,16.7,T,,,4.2999997,Hujan Ringan
11497,2021-04-01 00:00:00,32.9,24.4,39.3,30.2,2021-04-01 18:04:38,2021-04-02 06:15:14,4.7,23.0,182.161,13.68,T,,,10.1,Hujan Sedang
11498,2021-04-02 00:00:00,30.6,23.9,37.9,29.3,2021-04-02 18:04:11,2021-04-03 06:15:06,9.0,23.4,215.56802,10.59,T,,,18.899998,Hujan Sedang
11499,2021-04-03 00:00:00,29.3,24.3,35.9,29.9,2021-04-03 18:03:44,2021-04-04 06:14:58,8.0,19.1,249.27434,10.55,T,,,18.5,Hujan Sedang
11500,2021-04-04 00:00:00,31.7,24.7,37.9,30.4,2021-04-04 18:03:17,2021-04-05 06:14:50,4.9,16.2,262.8751,8.01,T,,,12.499998,Hujan Sedang
11501,2021-04-05 00:00:00,29.6,23.8,36.2,29.1,2021-04-05 18:02:50,2021-04-06 06:14:42,5.0,22.7,164.66666,11.36,T,,,13.699999,Hujan Sedang
11502,2021-04-06 00:00:00,33.4,23.5,39.5,28.8,2021-04-06 18:02:23,2021-04-07 06:14:34,5.2,18.4,222.44374,10.88,T,,,68.1,Hujan Sangat Lebat
11503,2021-04-07 00:00:00,30.1,23.7,35.9,29.1,2021-04-07 18:01:56,2021-04-08 06:14:26,5.0,16.2,243.9046,9.92,T,,,16.300001,Hujan Sedang
11504,2021-04-08 00:00:00,33.7,24.4,39.9,30.0,2021-04-08 18:01:30,2021-04-09 06:14:18,7.3,17.6,174.80565,10.82,T,,,13.400001,Hujan Sedang
11505,2021-04-09 00:00:00,29.4,24.0,36.2,28.5,2021-04-09 18:01:04,2021-04-10 06:14:11,8.4,15.5,167.8241,7.49,T,,,52.399998,Hujan Sangat Lebat
11506,2021-04-10 00:00:00,27.4,23.6,33.3,28.5,2021-04-10 18:00:38,2021-04-11 06:14:04,6.1,16.9,190.02597,6.57,T,,,27.300003,Hujan Sedang
11507,2021-04-11 00:00:00,33.0,23.8,38.1,29.4,2021-04-11 18:00:12,2021-04-12 06:13:57,6.5,24.1,290.13626,14.37,T,,,1.9000001,Hujan Ringan
11508,2021-04-12 00:00:00,33.5,25.4,39.8,31.2,2021-04-12 17:59:47,2021-04-13 06:13:50,6.6,22.7,202.93211,17.22,T,,,0.3,Hujan Ringan
11509,2021-04-13 00:00:00,31.5,23.7,37.4,29.3,2021-04-13 17:59:23,2021-04-14 06:13:44,5.9,23.0,327.6524,12.53,T,,,9.7,Hujan Sedang
11510,2021-04-14 00:00:00,31.6,24.5,38.3,29.8,2021-04-14 17:58:59,2021-04-15 06:13:38,5.2,22.7,42.510376,12.69,T,,,5.8,Hujan Ringan
11511,2021-04-15 00:00:00,30.5,25.1,36.0,30.5,2021-04-15 17:58:35,2021-04-16 06:13:33,8.4,21.2,165.35564,9.95,T,,,10.099999,Hujan Sedang
11512,2021-04-16 00:00:00,29.0,23.9,35.4,28.9,2021-04-16 17:58:13,2021-04-17 06:13:28,8.8,19.4,183.55411,5.48,T,,,22.3,Hujan Sedang
11513,2021-04-17 00:00:00,31.0,24.2,36.8,29.9,2021-04-17 17:57:51,2021-04-18 06:13:24,8.8,21.2,185.68875,10.65,T,,,3.5,Hujan Ringan
11514,2021-04-18 00:00:00,32.9,23.8,38.7,28.9,2021-04-18 17:57:29,2021-04-19 06:13:21,5.4,18.7,146.8024,11.05,T,,,25.000002,Hujan Sedang
11515,2021-04-19 00:00:00,29.7,23.7,36.2,29.1,2021-04-19 17:57:08,2021-04-20 06:13:17,5.1,14.8,194.03629,8.68,T,,,6.3000007,Hujan Ringan
11516,2021-04-20 00:00:00,31.6,23.7,36.9,29.0,2021-04-20 17:56:48,2021-04-21 06:13:14,5.5,19.4,271.24533,13.99,T,,,1.7000002,Hujan Ringan
11517,2021-04-21 00:00:00,30.7,23.5,38.2,28.5,2021-04-21 17:56:27,2021-04-22 06:13:11,7.6,20.5,191.90277,10.72,T,,,16.300001,Hujan Sedang
11518,2021-04-22 00:00:00,30.8,23.6,37.1,28.0,2021-04-22 17:56:07,2021-04-23 06:13:08,6.3,17.6,224.68347,14.62,T,,,2.7000003,Hujan Ringan
11519,2021-04-23 00:00:00,33.0,23.9,39.4,29.1,2021-04-23 17:55:47,2021-04-24 06:13:06,4.3,21.2,308.6595,15.5,T,,,5.7999997,Hujan Ringan
11520,2021-04-24 00:00:00,29.8,23.7,35.1,28.9,2021-04-24 17:55:28,2021-04-25 06:13:04,7.2,19.8,179.80241,13.88,T,,,8.1,Hujan Ringan
11521,2021-04-25 00:00:00,31.9,25.0,38.3,31.2,2021-04-25 17:55:09,2021-04-26 06:13:02,4.9,18.0,219.5881,17.32,T,,,0.6,Hujan Ringan
11522,2021-04-26 00:00:00,31.3,24.1,38.5,29.8,2021-04-26 17:54:50,2021-04-27 06:13:01,4.3,17.6,148.39255,14.57,T,,,1.4,Hujan Ringan
11523,2021-04-27 00:00:00,31.5,24.0,37.7,29.2,2021-04-27 17:54:32,2021-04-28 06:13:00,7.4,15.8,174.56862,8.31,T,,,75.5,Hujan Sangat Lebat
11524,2021-04-28 00:00:00,26.8,23.2,32.9,27.9,2021-04-28 17:54:15,2021-04-29 06:12:59,6.3,22.3,209.08049,8.03,T,,,24.100002,Hujan Sedang
11525,2021-04-29 00:00:00,29.6,23.2,35.2,28.2,2021-04-29 17:53:58,2021-04-30 06:12:59,5.8,24.1,200.85449,14.79,T,,,5.5999994,Hujan Ringan
11526,2021-04-30 00:00:00,32.5,23.3,38.3,28.3,2021-04-30 17:53:42,2021-05-01 06:12:59,9.0,22.7,209.7991,18.15,T,,,24.999998,Hujan Sedang
11527,2021-05-01 00:00:00,29.6,22.8,34.9,27.5,2021-05-01 17:53:26,2021-05-02 06:13:00,9.2,25.2,196.40408,15.2,T,,,1.8000002,Hujan Ringan
11528,2021-05-02 00:00:00,30.6,23.3,35.3,28.0,2021-05-02 17:53:11,2021-05-03 06:13:01,12.3,30.6,191.47675,16.19,T,,,14.3,Hujan Sedang
11529,2021-05-03 00:00:00,31.9,22.9,38.1,27.8,2021-05-03 17:52:57,2021-05-04 06:13:03,8.8,24.8,205.98035,15.14,T,,,18.099998,Hujan Sedang
11530,2021-05-04 00:00:00,29.6,23.2,35.8,27.9,2021-05-04 17:52:43,2021-05-05 06:13:05,6.4,23.4,215.9869,12.7,T,,,9.499999,Hujan Sedang
11531,2021-05-05 00:00:00,32.4,23.7,38.9,28.8,2021-05-05 17:52:30,2021-05-06 06:13:07,7.7,23.8,264.8056,19.74,T,,,2.3,Hujan Ringan
11532,2021-05-06 00:00:00,32.9,23.4,40.1,28.4,2021-05-06 17:52:18,2021-05-07 06:13:10,6.3,22.3,206.91113,18.06,T,,,3.3999999,Hujan Ringan
11533,2021-05-07 00:00:00,32.2,22.4,39.1,26.6,2021-05-07 17:52:07,2021-05-08 06:13:14,7.2,19.8,194.91588,17.04,T,,,9.1,Hujan Sedang
11534,2021-05-08 00:00:00,32.7,23.4,37.9,28.5,2021-05-08 17:51:56,2021-05-09 06:13:18,8.7,25.2,224.99986,16.07,T,,,8.299999,Hujan Sedang
11535,2021-05-09 00:00:00,32.9,23.9,38.8,29.7,2021-05-09 17:51:47,2021-05-10 06:13:23,8.1,25.9,316.21878,17.6,T,,,10.0,Hujan Sedang
11536,2021-05-10 00:00:00,31.7,24.5,39.3,30.2,2021-05-10 17:51:38,2021-05-11 06:13:28,6.0,17.6,175.2364,15.12,T,,,4.3999996,Hujan Ringan
11537,2021-05-11 00:00:00,31.1,24.2,37.2,29.5,2021-05-11 17:51:29,2021-05-12 06:13:34,6.1,19.4,183.90039,8.77,T,,,33.600002,Hujan Lebat
11538,2021-05-12 00:00:00,30.8,24.9,37.5,30.6,2021-05-12 17:51:22,2021-05-13 06:13:41,8.9,17.3,173.45099,8.51,T,,,69.899994,Hujan Sangat Lebat
11539,2021-05-13 00:00:00,30.0,23.8,35.9,29.0,2021-05-13 17:51:15,2021-05-14 06:13:47,6.3,17.6,172.45355,9.26,T,,,7.8,Hujan Ringan
11540,2021-05-14 00:00:00,32.4,24.2,38.7,29.8,2021-05-14 17:51:09,2021-05-15 06:13:55,7.7,17.3,182.6324,11.57,T,,,9.799999,Hujan Sedang
11541,2021-05-15 00:00:00,30.3,24.1,35.9,29.4,2021-05-15 17:51:03,2021-05-16 06:14:03,6.4,20.5,178.39401,8.46,T,,,1.6000001,Hujan Ringan
11542,2021-05-16 00:00:00,30.4,24.0,36.1,29.0,2021-05-16 17:50:58,2021-05-17 06:14:11,8.6,19.4,175.87926,7.86,T,,,8.9,Hujan Sedang
11543,2021-05-17 00:00:00,28.5,23.7,35.2,28.5,2021-05-17 17:50:54,2021-05-18 06:14:19,9.4,21.2,174.89075,5.91,T,,,41.4,Hujan Lebat
11544,2021-05-18 00:00:00,28.7,23.4,35.0,28.1,2021-05-18 17:50:50,2021-05-19 06:14:28,8.7,22.0,182.60251,6.18,T,,,17.800001,Hujan Sedang
11545,2021-05-19 00:00:00,29.6,23.0,34.8,27.9,2021-05-19 17:50:47,2021-05-20 06:14:37,8.5,18.0,235.35324,11.59,T,,,4.7,Hujan Ringan
11546,2021-05-20 00:00:00,33.7,24.4,39.1,30.2,2021-05-20 17:50:44,2021-05-21 06:14:47,6.2,20.5,188.89578,17.15,T,,,0.6,Hujan Ringan
11547,2021-05-21 00:00:00,33.8,24.6,39.9,30.4,2021-05-21 17:50:43,2021-05-22 06:14:57,7.4,15.5,191.80986,12.06,T,,,27.1,Hujan Sedang
11548,2021-05-22 00:00:00,29.0,24.2,35.4,29.5,2021-05-22 17:50:41,2021-05-23 06:15:07,7.8,17.3,174.46323,5.71,T,,,30.2,Hujan Lebat
11549,2021-05-23 00:00:00,30.5,23.8,37.1,28.6,2021-05-23 17:50:41,2021-05-24 06:15:17,9.4,24.8,170.86407,8.4,T,,,15.3,Hujan Sedang
