Id,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions
7320,TOYOTA,Camry,MID-SIZE,3.5,6,AS8,X,10.5,7.1,9.0,31,210
2630,FORD,MUSTANG,SUBCOMPACT,5.0,8,M6,X,15.5,9.4,12.7,22,298
6752,DODGE,Challenger (MDS),MID-SIZE,6.4,8,A8,Z,15.8,9.6,13.0,22,305
1310,CHEVROLET,CRUZE,MID-SIZE,1.8,4,M6,X,9.4,6.6,8.1,35,186
5947,HYUNDAI,Tucson AWD,SUV - SMALL,2.0,4,AS6,X,10.8,9.2,10.1,28,239
304,DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A5,X,15.8,9.2,12.8,22,294
4007,MASERATI,GHIBLI SQ4,MID-SIZE,3.0,6,AS8,Z,14.7,9.9,12.6,22,295
1737,KIA,SOUL ECO Dynamics,STATION WAGON - SMALL,2.0,4,AS6,X,9.7,7.7,8.8,32,202
3793,HONDA,CIVIC COUPE,COMPACT,2.0,4,M6,X,8.5,6.1,7.4,38,173
1143,AUDI,SQ5,SUV - SMALL,3.0,6,AS8,Z,14.1,9.9,12.2,23,281
6557,AUDI,TT RS,SUBCOMPACT,2.5,5,AM7,Z,12.1,8.2,10.3,27,241
487,HONDA,ACCORD HYBRID,MID-SIZE,2.0,4,AV,X,4.7,4.9,4.8,59,110
6329,PORSCHE,911 Carrera 4S Cabriolet,MINICOMPACT,3.0,6,M7,Z,12.2,8.5,10.5,27,246
5195,MINI,COOPER S CLUBMAN ALL4,MID-SIZE,2.0,4,M6,Z,11.4,7.8,9.7,29,227
5871,GMC,Yukon 4WD,SUV - STANDARD,5.3,8,A6,X,15.8,11.1,13.7,21,321
6870,GMC,Sierra FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,22.2,16.2,19.5,14,326
394,FORD,FIESTA SFE,SUBCOMPACT,1.0,4,M5,X,7.5,5.5,6.6,43,152
5449,VOLVO,V90 CC T6 AWD,STATION WAGON - MID-SIZE,2.0,4,AS8,Z,10.9,8.0,9.6,29,224
2207,ACURA,RLX,MID-SIZE,3.5,6,AS6,Z,11.9,7.7,10.0,28,235
1029,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,2.0,4,M6,Z,10.8,7.6,9.4,30,216
1055,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26,246
5064,LINCOLN,CONTINENTAL AWD,FULL-SIZE,3.0,6,AS6,X,14.5,9.8,12.3,23,290
3690,FORD,FOCUS FFV,COMPACT,2.0,4,AM6,E,12.2,8.8,10.6,27,177
4683,FIAT,500,MINICOMPACT,1.4,4,M5,X,8.4,7.0,7.8,36,182
3130,PORSCHE,911 TURBO S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,24,278
5637,CHEVROLET,Cruze Hatchback Premier,MID-SIZE,1.4,4,AS6,X,8.5,6.4,7.5,38,175
2269,BMW,228i,SUBCOMPACT,2.0,4,AS8,Z,9.9,6.5,8.4,34,197
1039,VOLKSWAGEN,JETTA,COMPACT,1.8,4,A6,X,9.5,6.7,8.2,34,189
5119,MERCEDES-BENZ,AMG C 63 S CABRIOLET,SUBCOMPACT,4.0,8,A7,Z,14.0,10.4,12.4,23,291
3477,CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS8,X,12.2,8.6,10.6,27,248
6358,PORSCHE,Cayman GTS,TWO-SEATER,2.5,4,AM7,Z,11.8,9.2,10.6,27,249
1807,MAZDA,CX-5 4WD,SUV - SMALL,2.0,4,AS6,X,9.3,7.6,8.5,33,196
5480,AUDI,A3,SUBCOMPACT,2.0,4,AM7,X,9.1,6.8,8.1,35,188
2660,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,2.8,4,A6,D,12.0,8.2,10.3,27,277
2076,SUBARU,FORESTER AWD,SUV - SMALL,2.0,4,AV8,Z,10.2,8.5,9.4,30,216
2698,HONDA,ACCORD COUPE,MID-SIZE,3.5,6,AS6,X,11.4,7.3,9.5,30,223
5559,BMW,M760Li xDrive,FULL-SIZE,6.6,12,AS8,Z,17.7,11.9,15.1,19,355
4869,HONDA,CIVIC SEDAN,MID-SIZE,1.5,4,AV,X,7.4,5.6,6.6,43,153
2794,JEEP,CHEROKEE FFV,SUV - SMALL,2.4,4,A9,E,15.2,10.2,12.9,22,213
3196,SUBARU,IMPREZA AWD,COMPACT,2.0,4,AV6,X,8.5,6.4,7.6,37,177
5471,ALFA ROMEO,Stelvio,SUV - SMALL,2.0,4,A8,Z,10.3,8.1,9.3,30,218
3428,BMW,M4 COUPE,COMPACT,3.0,6,AM7,Z,14.0,9.7,12.1,23,284
6787,FORD,Escape Hybrid AWD,SUV - SMALL,2.5,4,AV,X,5.5,6.4,5.9,48,139
5000,KIA,K900,FULL-SIZE,5.0,8,AS8,Z,15.6,10.6,13.3,21,317
7289,ROLLS-ROYCE,Ghost EWB,FULL-SIZE,6.6,12,AS8,Z,20.4,13.1,17.1,17,400
5876,GMC,Yukon XL FFV,SUV - STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21,314
6058,LAND ROVER,Range Rover TD6 Diesel,SUV - STANDARD,3.0,6,AS8,D,10.7,8.3,9.6,29,256
3902,JEEP,NEW COMPASS 4X4,SUV - SMALL,2.4,4,A9,X,10.8,7.8,9.5,30,222
3672,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.5,6,A6,E,19.0,14.3,16.9,17,281
3788,HONDA,ACCORD SEDAN,MID-SIZE,3.5,6,A6,X,11.4,7.2,9.5,30,223
3118,PORSCHE,911 CARRERA 4S,MINICOMPACT,3.8,6,M7,Z,12.7,8.9,11.0,26,258
2718,HONDA,HR-V,SUV - SMALL,1.8,4,M6,X,9.3,7.0,8.3,34,193
6777,FORD,EcoSport,SUV - SMALL,1.0,3,AS6,X,8.6,8.1,8.4,34,197
4086,MERCEDES-BENZ,GLE 550 4MATIC,SUV - STANDARD,4.7,8,A9,Z,15.3,11.3,13.5,21,318
4765,FORD,FLEX AWD,SUV - STANDARD,3.5,6,AS6,X,14.7,10.7,12.9,22,303
4082,MERCEDES-BENZ,GLA 250 4MATIC,SUV - SMALL,2.0,4,AS7,Z,10.3,7.6,9.1,31,212
3337,AUDI,A4 QUATTRO,COMPACT,2.0,4,M6,Z,9.9,7.0,8.6,33,204
3694,FORD,FOCUS FFV,COMPACT,2.0,4,M5,E,12.9,9.5,11.4,25,188
1660,JAGUAR,XKR COUPE,MINICOMPACT,5.0,8,AS6,Z,15.6,10.9,13.4,21,308
3400,BMW,440i xDRIVE CABRIOLET,SUBCOMPACT,3.0,6,AS8,Z,11.9,8.1,10.2,28,238
2684,GMC,YUKON FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22,304
6471,VOLKSWAGEN,Golf,COMPACT,1.4,4,M6,X,8.2,6.3,7.4,38,172
3288,VOLVO,S60 INSCRIPTION,COMPACT,2.0,4,AS8,X,9.6,6.7,8.3,34,193
249,CHEVROLET,SONIC,COMPACT,1.8,4,AS6,X,9.6,6.6,8.3,34,191
7294,SUBARU,BRZ,MINICOMPACT,2.0,4,AS6,Z,9.7,7.2,8.6,33,200
2427,CHEVROLET,EQUINOX FFV,SUV - SMALL,2.4,4,A6,X,10.5,7.3,9.1,31,214
5039,LEXUS,ES 350,MID-SIZE,3.5,6,AS6,X,11.4,7.7,9.7,29,226
939,SCION,xB,STATION WAGON - SMALL,2.4,4,AS4,X,10.9,8.6,9.9,29,228
7309,SUBARU,WRX AWD,COMPACT,2.0,4,M6,Z,11.3,8.5,10.1,28,236
3004,MERCEDES-BENZ,GL 450 4MATIC,SUV - STANDARD,3.0,6,AS7,Z,15.2,12.6,14.0,20,298
5699,DODGE,Challenger,MID-SIZE,5.7,8,M6,Z,15.6,10.1,13.1,22,307
5916,HONDA,Pilot,SUV - SMALL,3.5,6,A6,X,12.4,8.7,10.7,26,250
899,PORSCHE,CAYENNE S HYBRID,SUV - STANDARD,3.0,6,A8,Z,11.8,9.9,10.9,26,251
2687,GMC,YUKON 4WD,SUV - STANDARD,6.2,8,A8,Z,15.9,11.1,13.8,20,323
5274,PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.0,6,AM7,Z,11.0,8.4,9.8,29,230
6076,LEXUS,IS 300 AWD,COMPACT,3.5,6,AS6,Z,12.3,9.1,10.9,26,254
3974,LEXUS,IS 200t,COMPACT,2.0,4,AS8,Z,10.6,7.3,9.1,31,214
6294,NISSAN,Sentra,MID-SIZE,1.8,4,M6,X,8.8,6.6,7.8,36,183
3712,FORD,MUSTANG (Performance Pkg),SUBCOMPACT,5.0,8,M6,X,16.7,10.2,13.8,20,324
6918,HONDA,Civic Hatchback Sport,FULL-SIZE,1.5,4,M6,Z,8.0,6.2,7.2,39,167
6792,FORD,Explorer Hybrid AWD,SUV - STANDARD,3.3,6,AS10,X,10.1,9.0,9.6,29,225
617,KIA,OPTIMA HYBRID,MID-SIZE,2.4,4,AS6,X,6.5,5.9,6.2,46,143
5670,CHEVROLET,Suburban,SUV - STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21,314
1876,MERCEDES-BENZ,S 65 AMG COUPE,COMPACT,6.0,12,AS7,Z,18.0,11.3,15.0,19,345
6074,LEXUS,GX 460,SUV - STANDARD,4.6,8,AS6,Z,16.0,12.9,14.6,19,341
3820,HYUNDAI,ELANTRA,MID-SIZE,2.0,4,M6,X,9.1,6.6,8.0,35,187
2772,INFINITI,QX70 AWD,SUV - SMALL,3.7,6,AS7,Z,14.5,10.7,12.8,22,301
7336,TOYOTA,GR Supra,TWO-SEATER,3.0,6,AS8,Z,9.9,7.7,8.9,32,208
4698,FORD,EDGE AWD,SUV - SMALL,3.5,6,AS6,X,14.2,10.2,12.4,23,291
2821,JEEP,PATRIOT 4X4 TRAIL RATED,SUV - SMALL,2.4,4,AV,X,11.7,10.3,11.1,25,259
6137,MAZDA,Mazda3 4-Door 4WD,COMPACT,2.5,4,AS6,X,9.2,7.0,8.2,34,192
2160,VOLKSWAGEN,GOLF SPORTWAGON,STATION WAGON - SMALL,1.8,4,M5,X,9.5,6.6,8.2,34,189
4955,JAGUAR,XJR LWB,FULL-SIZE,5.0,8,AS8,Z,15.8,10.3,13.3,21,313
6327,PORSCHE,911 Carrera 4S,MINICOMPACT,3.0,6,M7,Z,12.1,8.4,10.4,27,243
2033,PORSCHE,PANAMERA 4S,FULL-SIZE,3.0,6,AM7,Z,13.4,8.8,11.4,25,262
509,HYUNDAI,SANTA FE 4WD,SUV - SMALL,3.3,6,A6,X,13.3,9.5,11.6,24,267
2541,DODGE,JOURNEY FFV,SUV - SMALL,3.6,6,A6,X,14.2,9.4,12.1,23,283
5385,TOYOTA,COROLLA iM,MID-SIZE,1.8,4,AV7,X,8.3,6.5,7.5,38,176
4864,HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,AV,X,7.7,6.0,6.9,41,162
3426,BMW,M4 CABRIOLET,SUBCOMPACT,3.0,6,AM7,Z,14.1,9.6,12.1,23,283
4892,HYUNDAI,ELANTRA,MID-SIZE,1.6,4,M6,X,10.7,7.8,9.4,30,221
595,JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,A6,X,11.4,8.7,10.2,28,235
6624,BMW,X3 M Competition,SUV - SMALL,3.0,6,AS8,Z,16.6,12.1,14.6,19,339
1599,HYUNDAI,GENESIS COUPE,SUBCOMPACT,3.8,6,M6,Z,14.4,9.9,12.4,23,285
6464,VOLKSWAGEN,Atlas,SUV - SMALL,2.0,4,AS8,X,11.6,9.1,10.5,27,245
339,FIAT,500 HATCHBACK TURBO,MINICOMPACT,1.4,4,M5,X,8.5,6.9,7.8,36,179
5459,ACURA,RDX AWD,SUV - SMALL,2.0,4,AS10,Z,11.0,8.6,9.9,29,232
5687,CHEVROLET,Trax,SUV - SMALL,1.4,4,M6,X,9.4,6.9,8.3,34,194
1341,CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,4.3,6,A6,E,20.3,15.2,18.0,16,288
55,AUDI,RS 7,MID-SIZE,4.0,8,AS8,Z,15.5,8.8,12.5,23,293
2811,JEEP,GRAND CHEROKEE 4X4,SUV - STANDARD,3.6,6,A8,X,12.8,9.5,11.3,25,265
883,PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.4,8.7,10.7,26,246
3415,BMW,ALPINA B7 xDRIVE,FULL-SIZE,4.4,8,AS8,Z,14.7,9.7,12.5,23,292
248,CHEVROLET,SONIC,COMPACT,1.4,4,M6,X,8.5,6.2,7.5,38,173
5955,INFINITI,Q50 AWD,MID-SIZE,3.0,6,AS7,Z,12.4,8.7,10.8,26,253
3953,KIA,SOUL,STATION WAGON - SMALL,2.0,4,AS6,X,9.5,7.8,8.7,32,206
1675,JEEP,COMPASS,SUV - SMALL,2.0,4,AV,X,10.7,8.8,9.9,29,228
1693,JEEP,PATRIOT 4X4 TRAIL RATED,SUV - SMALL,2.4,4,AV,X,11.7,10.3,11.1,25,255
4053,MERCEDES-BENZ,AMG GLE 43 4MATIC COUPE,SUV - STANDARD,3.0,6,A9,Z,13.6,10.2,12.0,24,281
1801,MASERATI,GRANTURISMO CONVERTIBLE,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.6,15.2,19,350
3920,KIA,CADENZA,FULL-SIZE,3.3,6,AS8,X,11.5,8.5,10.2,28,237
7276,RAM,1500 4X4 EcoDiesel,PICKUP TRUCK - STANDARD,3.0,6,A8,D,11.1,8.0,9.7,29,260
5360,SUBARU,LEGACY AWD,MID-SIZE,3.6,6,AV6,X,11.9,8.3,10.3,27,241
2176,VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,AM6,Z,11.9,8.5,10.4,27,239
4505,BMW,X5 M,SUV - STANDARD,4.4,8,AS8,Z,16.6,12.1,14.6,19,341
352,FORD,EDGE,SUV - SMALL,2.0,4,A6,X,11.3,7.9,9.8,29,225
4780,FORD,GT,TWO-SEATER,3.5,6,AM7,Z,20.4,13.1,17.1,17,403
2406,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,M6,X,12.2,9.1,10.8,26,253
1925,MINI,JOHN COOPER WORKS ROADSTER,TWO-SEATER,1.6,4,M6,Z,9.1,6.8,8.1,35,186
4834,GMC,TERRAIN,SUV - SMALL,1.5,4,A9,X,9.2,7.9,8.6,33,201
201,CHEVROLET,CRUZE DIESEL,MID-SIZE,2.0,4,AS6,D,8.7,5.1,7.1,40,192
1200,BMW,640i xDRIVE GRAN COUPE,COMPACT,3.0,6,AS8,Z,12.1,8.1,10.3,27,237
4258,SUBARU,CROSSTREK AWD,SUV - SMALL,2.0,4,AV6,X,9.1,7.2,8.2,34,193
6247,MINI,John Cooper Works Clubman ALL4,MID-SIZE,2.0,4,AS8,Z,10.4,7.6,9.2,31,214
1539,GMC,SIERRA,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,16.1,11.4,14.0,20,322
6307,PORSCHE,911 Carrera Cabriolet,MINICOMPACT,3.0,6,M7,Z,12.0,8.2,10.3,27,241
4176,NISSAN,PATHFINDER 4WD,SUV - SMALL,3.5,6,AV,X,12.1,8.9,10.7,26,250
57,AUDI,S4,COMPACT,3.0,6,M6,Z,14.6,9.8,12.4,23,285
6868,GMC,Sierra,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.9,11.4,13.9,20,326
5780,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,14.3,10.5,12.5,23,295
4614,CHEVROLET,SPARK,SUBCOMPACT,1.4,4,M5,X,8.0,6.0,7.1,40,166
2101,TOYOTA,CAMRY HYBRID XLE/SE,MID-SIZE,2.5,4,AV,X,5.7,6.1,5.9,48,136
4735,FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS10,E,20.3,14.0,17.4,16,288
5122,MERCEDES-BENZ,AMG E 43 4MATIC,MID-SIZE,3.0,6,A9,Z,12.4,9.4,11.1,25,258
119,BMW,M5,MID-SIZE,4.4,8,M6,Z,16.2,10.9,13.8,20,317
3556,CHEVROLET,SPARK,SUBCOMPACT,1.4,4,M5,X,8.0,6.2,7.2,39,168
4088,MERCEDES-BENZ,GLS 550 4MATIC,SUV - STANDARD,4.7,8,A9,Z,16.7,12.9,15.0,19,347
3233,TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS6,X,10.5,8.2,9.5,30,220
5015,KIA,SORENTO AWD,SUV - SMALL,2.4,4,AS6,X,11.5,9.3,10.5,27,246
4198,PORSCHE,911 CARRERA S,MINICOMPACT,3.0,6,AM7,Z,10.8,8.3,9.7,29,226
7340,TOYOTA,Highlander Hybrid AWD Limited/Platinum,SUV - STANDARD,2.5,4,AV,X,6.6,6.8,6.7,42,156
6245,MINI,John Cooper Works 3 Door,SUBCOMPACT,2.0,4,AS6,Z,9.3,7.3,8.4,34,197
255,CHEVROLET,SONIC 5,MID-SIZE,1.8,4,AS6,X,9.6,6.6,8.3,34,191
5976,JAGUAR,F-TYPE Coupe,TWO-SEATER,3.0,6,AS8,Z,11.9,8.5,10.4,27,242
3767,GMC,TERRAIN AWD,SUV - SMALL,2.4,4,A6,X,11.5,8.3,10.1,28,237
6192,MERCEDES-BENZ,B 250,STATION WAGON - SMALL,2.0,4,AM7,Z,9.8,6.8,8.4,34,196
4226,PORSCHE,CAYENNE TURBO,SUV - STANDARD,4.8,8,A8,Z,16.7,11.2,14.2,20,334
4926,INFINITI,QX30,COMPACT,2.0,4,AM7,Z,9.7,7.1,8.5,33,200
4975,JEEP,GRAND CHEROKEE 4X4 TRACKHAWK,SUV - STANDARD,6.2,8,A8,Z,20.9,13.8,17.7,16,413
1954,NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4.0,6,M6,X,15.0,11.2,13.3,21,306
3531,CHEVROLET,MALIBU HYBRID,MID-SIZE,1.8,4,AV,X,4.8,5.5,5.1,55,121
4843,GMC,YUKON 4WD FFV,SUV - STANDARD,5.3,8,A6,X,15.2,10.8,13.2,21,310
3239,TOYOTA,SIENNA AWD,MINIVAN,3.5,6,AS6,X,14.4,10.2,12.5,23,290
2182,VOLVO,S60 POLESTAR AWD,COMPACT,3.0,6,AS6,X,12.8,8.9,11.0,26,253
6198,MERCEDES-BENZ,CLA 250,MINICOMPACT,2.0,4,AM7,Z,9.6,6.6,8.2,34,193
2342,BMW,X4 M40i,SUV - SMALL,3.0,6,AS8,Z,12.8,9.5,11.3,25,264
2353,BMW,Z4 sDRIVE28i,TWO-SEATER,2.0,4,M6,Z,10.7,7.0,9.0,31,211
5642,CHEVROLET,Equinox AWD,SUV - SMALL,1.6,4,A6,D,8.5,6.1,7.4,38,199
2902,LEXUS,LS 460 AWD,MID-SIZE,4.6,8,AS8,Z,15.2,10.2,12.9,22,303
1545,GMC,TERRAIN,SUV - SMALL,2.4,4,A6,X,10.5,7.3,9.1,31,209
676,LEXUS,LS 600h L,MID-SIZE,5.0,8,AV8,Z,12.0,10.7,11.4,25,262
4422,AUDI,S4,COMPACT,3.0,6,AM8,Z,11.5,8.0,9.9,29,232
2274,BMW,320i,COMPACT,2.0,4,M6,Z,10.7,7.0,9.0,31,211
5012,KIA,SEDONA SXL,MINIVAN,3.3,6,AS6,X,14.1,10.5,12.5,23,296
4362,VOLVO,V90 T5,STATION WAGON - MID-SIZE,2.0,4,AS8,Z,10.1,7.0,8.7,32,204
2271,BMW,228i xDRIVE,SUBCOMPACT,2.0,4,AS8,Z,10.4,6.8,8.8,32,207
10,ACURA,TSX,COMPACT,2.4,4,M6,Z,11.2,8.1,9.8,29,225
6722,CHEVROLET,Silverado 4WD Custom Trail Boss,PICKUP TRUCK - STANDARD,6.2,8,A10,Z,16.8,13.3,15.2,19,357
6435,TOYOTA,Corolla Hatchback,COMPACT,2.0,4,AV10,X,7.5,5.8,6.7,42,157
6356,PORSCHE,Cayman,TWO-SEATER,2.0,4,AM7,Z,10.5,8.0,9.4,30,219
3348,AUDI,Q3,COMPACT,2.0,4,AS6,Z,11.9,8.4,10.3,27,243
5428,VOLKSWAGEN,GOLF ALLTRACK,STATION WAGON - SMALL,1.8,4,M6,X,11.1,7.8,9.6,29,225
6537,AUDI,A8L,FULL-SIZE,3.0,6,AS8,Z,13.5,8.9,11.5,25,267
6824,FORD,Mustang Bullitt,SUBCOMPACT,5.0,8,M6,X,16.4,10.2,13.6,21,319
655,LAND ROVER,RANGE ROVER V6 3.0 SC FFV,SUV - STANDARD,3.0,6,AS8,E,19.4,14.8,17.3,16,277
1517,FORD,TRANSIT CONNECT VAN,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,11.3,8.2,9.9,29,228
5312,PORSCHE,CAYMAN GTS,TWO-SEATER,2.5,4,M6,Z,12.3,9.4,11.0,26,257
6994,JAGUAR,F-TYPE R AWD Coupe,TWO-SEATER,5.0,8,AS8,Z,15.2,9.8,12.7,22,299
2593,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS6,X,14.7,10.7,12.9,22,303
1962,NISSAN,MICRA,COMPACT,1.6,4,M5,X,8.6,6.6,7.7,37,177
635,KIA,SPORTAGE AWD,SUV - SMALL,2.0,4,A6,X,12.7,9.7,11.4,25,262
634,KIA,SPORTAGE,SUV - SMALL,2.4,4,M6,X,12.9,9.3,11.3,25,260
6341,PORSCHE,911 Targa 4S,MINICOMPACT,3.0,6,M7,Z,12.2,8.5,10.5,27,246
7031,JEEP,Wrangler Unlimited 4X4 eTorque,SUV - SMALL,2.0,4,A8,X,11.3,10.5,10.9,26,257
4303,TOYOTA,RAV4 LIMITED/SE AWD,SUV - SMALL,2.5,4,AS6,X,10.7,8.4,9.7,29,226
780,MERCEDES-BENZ,SLK 55 AMG,TWO-SEATER,5.5,8,AS7,Z,12.3,8.7,10.7,26,246
4450,BMW,340i,COMPACT,3.0,6,M6,Z,12.1,8.1,10.3,27,240
743,MERCEDES-BENZ,E 250 BLUETEC 4MATIC,MID-SIZE,2.1,4,AS7,D,8.5,5.7,7.2,39,194
6655,CADILLAC,CT4 AWD,COMPACT,2.7,4,AS10,Z,11.7,8.4,10.2,28,238
4065,MERCEDES-BENZ,AMG SL 63,TWO-SEATER,5.5,8,AS7,Z,14.7,9.5,12.4,23,298
4754,FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS10,X,14.7,11.8,13.8,20,324
2240,AUDI,A8L QUATTRO,FULL-SIZE,4.0,8,AS8,Z,13.1,8.3,10.9,26,255
3785,HONDA,ACCORD COUPE,MID-SIZE,3.5,6,AS6,X,11.4,7.4,9.6,29,225
1972,NISSAN,ROGUE AWD,SUV - SMALL,2.5,4,AV,X,9.5,7.4,8.5,33,196
584,JEEP,COMPASS 4X4 TRAIL RATED,SUV - SMALL,2.4,4,AV,X,11.7,10.3,11.1,25,255
2401,CHEVROLET,CAMARO,COMPACT,3.6,6,M6,X,13.2,8.7,11.2,25,261
1874,MERCEDES-BENZ,S 63 AMG COUPE,COMPACT,5.5,8,AS7,Z,15.7,10.1,13.2,21,304
5220,NISSAN,370Z,TWO-SEATER,3.7,6,AS7,Z,12.6,9.3,11.1,25,261
7113,LINCOLN,Continental AWD,FULL-SIZE,2.7,6,AS6,X,14.0,9.5,12.0,24,281
2204,ACURA,MDX SH-AWD,SUV - SMALL,3.5,6,AS9,Z,12.7,9.1,11.1,25,254
2705,HONDA,CIVIC COUPE,COMPACT,2.0,4,M6,X,8.9,6.1,7.7,37,179
1711,KIA,FORTE 5,FULL-SIZE,2.0,4,M6,X,9.7,6.9,8.4,34,193
2675,GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,20.5,14.4,17.8,16,295
4964,JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,3.2,6,A9,X,12.8,9.0,11.1,25,259
2110,TOYOTA,HIGHLANDER AWD,SUV - STANDARD,3.5,6,AS6,X,13.0,9.8,11.6,24,267
1132,AUDI,RS 5 CABRIOLET,SUBCOMPACT,4.2,8,AM7,Z,14.8,10.6,12.9,22,297
1654,JAGUAR,XJL AWD PORTFOLIO,FULL-SIZE,3.0,6,AS8,Z,14.7,9.6,12.5,23,288
6887,GMC,Terrain,SUV - SMALL,1.5,4,A9,X,9.2,7.8,8.6,33,202
2834,KIA,FORTE,MID-SIZE,2.0,4,AS6,X,9.7,6.7,8.3,34,196
998,TOYOTA,SEQUOIA 4WD,SUV - STANDARD,5.7,8,AS6,X,19.0,13.9,16.7,17,384
2912,LEXUS,RC 350 AWD,SUBCOMPACT,3.5,6,AS6,Z,12.6,9.2,11.1,25,258
1478,FORD,FIESTA,SUBCOMPACT,1.6,4,M5,X,8.5,6.5,7.6,37,175
540,INFINITI,QX50 AWD,STATION WAGON - SMALL,3.7,6,AS7,Z,13.6,9.6,11.8,24,271
4912,HYUNDAI,SONATA HYBRID,MID-SIZE,2.0,4,AM6,X,6.0,5.3,5.7,50,135
5816,FORD,Taurus AWD,FULL-SIZE,3.5,6,AS6,X,14.6,10.0,12.5,23,294
3741,GMC,CANYON,PICKUP TRUCK - SMALL,2.8,4,A6,D,10.8,7.9,9.5,30,255
6040,KIA,Sportage,SUV - SMALL,2.4,4,AS6,X,10.3,7.8,9.2,31,218
2989,MERCEDES-BENZ,CLA 250 4MATIC FFV,COMPACT,2.0,4,AS7,Z,9.8,7.1,8.6,33,198
702,MAZDA,CX-5 4WD,SUV - SMALL,2.5,4,AS6,X,9.8,7.9,8.9,32,205
6616,BMW,M850i xDrive Cabriolet,SUBCOMPACT,4.4,8,AS8,Z,14.5,9.9,12.4,23,290
5060,LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS8,X,12.2,9.0,10.8,26,252
1912,MINI,COOPER S ROADSTER,TWO-SEATER,1.6,4,AS6,Z,9.2,6.8,8.1,35,186
3557,CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22,305
6456,TOYOTA,Tundra,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,17.7,13.6,15.9,18,371
4203,PORSCHE,911 CARRERA 4,MINICOMPACT,3.0,6,M7,Z,12.1,8.3,10.4,27,242
1996,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,M7,Z,12.9,9.2,11.2,25,258
2227,AUDI,A4 QUATTRO,COMPACT,2.0,4,M6,Z,10.6,7.3,9.1,31,214
2479,CHEVROLET,TAHOE FFV,SUV - STANDARD,5.3,8,A6,E,20.5,14.0,17.6,16,288
164,CADILLAC,CTS SEDAN,MID-SIZE,2.0,4,AS6,Z,11.9,7.9,10.1,28,232
3018,MERCEDES-BENZ,S 550 4MATIC COUPE,COMPACT,4.7,8,AS7,Z,14.4,9.8,12.3,23,289
3068,NISSAN,ALTIMA,MID-SIZE,2.5,4,AV,X,8.7,6.0,7.5,38,176
3761,GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,20.7,14.4,17.9,16,317
752,MERCEDES-BENZ,E 550 CABRIOLET,SUBCOMPACT,4.7,8,AS7,Z,13.7,9.3,11.7,24,269
3701,FORD,FUSION AWD,MID-SIZE,2.7,6,AS6,X,13.5,9.0,11.5,25,270
2152,VOLKSWAGEN,EOS,SUBCOMPACT,2.0,4,AM6,Z,10.8,7.8,9.5,30,219
2218,ASTON MARTIN,VANTAGE GT,TWO-SEATER,4.7,8,M6,Z,18.1,12.3,15.5,18,362
